di	O	O	
quel	O	O	
riconoscimento	O	O	
,	O	O	
a	O	O	
rimuginare	O	O	
quegli	O	O	
indizi	O	O	
,	O	O	
a	O	O	
ricercarne	O	O	
con	O	O	
intensa	O	O	
dolorosa	O	O	
voluttà	O	O	
altri	O	O	
nuovi	O	O	
.	O	O	

Forse	O	O	
li	O	O	
creò	O	O	
la	O	O	
mia	O	O	
fantasia	O	O	
,	O	O	
o	O	O	
forse	O	O	
un	O	O	
crudele	O	O	
destino	O	O	
mi	O	O	
ordì	O	O	
perfidi	O	O	
inganni	O	O	
con	O	O	
cento	O	O	
piccoli	O	O	
fatti	O	O	
facili	O	O	
ad	O	O	
apparire	O	O	
molto	O	O	
diversi	O	O	
da	O	O	
quel	O	O	
che	O	O	
essi	O	O	
erano	O	O	
in	O	O	
realtà	O	O	
....	O	O	
Mia	B-PER	O	
moglie	I-PER	O	
,	I-PER	O	
innocente	I-PER	O	
,	O	O	
e	O	O	
senza	O	O	
nessun	O	O	
sospetto	O	O	
,	O	O	
non	O	O	
poteva	O	O	
evitare	O	O	
certe	O	O	
circostanze	O	O	
che	O	O	
congiuravano	O	O	
fatalmente	O	O	
a	O	O	
dar	O	O	
corpo	O	O	
alle	O	O	
ombre	O	O	
e	O	O	
mettermi	O	O	
l	O	O	
'	O	O	
inferno	O	O	
nel	O	O	
cuore	O	O	
.	O	O	

Avrei	O	O	
dovuto	O	O	
chiederle	O	O	
spiegazioni	O	O	
,	O	O	
avvertirla	O	O	
,	O	O	
ammonirla	O	O	
;	O	O	
non	O	O	
volli	O	O	
,	O	O	
sperando	O	O	
di	O	O	
sorprenderla	O	O	
in	O	O	
qualche	O	O	
atto	O	O	
da	O	O	
non	O	O	
permetterle	O	O	
sotterfugio	O	O	
alcuno	O	O	
per	O	O	
continuare	O	O	
ad	O	O	
ingannarmi	O	O	
.	O	O	

E	O	O	
più	O	O	
le	O	O	
mie	O	O	
ricerche	O	O	
,	O	O	
i	O	O	
miei	O	O	
agguati	O	O	
non	O	O	
ottenevano	O	O	
nessun	O	O	
convincente	O	O	
risultato	O	O	
,	O	O	
più	O	O	
io	O	O	
m	O	O	
'	O	O	
ostinavo	O	O	
a	O	O	
immaginare	O	O	
che	O	O	
la	O	O	
sua	O	O	
diabolica	O	O	
malizia	O	O	
riuscisse	O	O	
a	O	O	
farmi	O	O	
sfuggir	O	O	
di	O	O	
mano	O	O	
l	O	O	
'	O	O	
atroce	O	O	
vendetta	O	O	
il	O	O	
cui	O	O	
proponimento	O	O	
mi	O	O	
aveva	O	O	
già	O	O	
invasato	O	O	
l	O	O	
'	O	O	
animo	O	O	
.	O	O	

Non	O	O	
posso	O	O	
diffondermi	O	O	
in	O	O	
minuti	O	O	
particolari	O	O	
;	O	O	
il	O	O	
ricordo	O	O	
mi	O	O	
è	O	O	
insopportabile	O	O	
ora	O	O	
che	O	O	
sono	O	O	
convinto	O	O	
del	O	O	
mio	O	O	
inganno	O	O	
.	O	O	

Importa	O	O	
soltanto	O	O	
che	O	O	
tu	O	O	
sappia	O	O	
la	O	O	
vendetta	O	O	
meditata	O	O	
giorno	O	O	
e	O	O	
notte	O	O	
contro	O	O	
il	B-PER	O	
creduto	I-PER	O	
suo	I-PER	O	
complice	I-PER	O	
.	O	O	

In	O	O	
quanto	O	O	
a	O	O	
lei	O	O	
,	O	O	
inattesamente	O	O	
,	O	O	
mi	O	O	
ero	O	O	
sentito	O	O	
a	O	O	
poco	O	O	
a	O	O	
poco	O	O	
sopraffare	O	O	
da	O	O	
compassionevole	O	O	
tenerezza	O	O	
;	O	O	
le	O	O	
perdonavo	O	O	
in	O	O	
grazia	O	O	
dell	O	O	
'	O	O	
amore	O	O	
che	O	O	
aveva	O	O	
avuto	O	O	
per	O	O	
me	O	O	
quando	O	O	
ancora	O	O	
ignoravo	O	O	
di	O	O	
essere	O	O	
amato	O	O	
da	O	O	
lei	O	O	
;	O	O	
le	O	O	
perdonavo	O	O	
per	O	O	
la	O	O	
sua	O	O	
bellezza	O	O	
,	O	O	
per	O	O	
la	O	O	
sua	O	O	
giovinezza	O	O	
,	O	O	
per	O	O	
l	O	O	
'	O	O	
inesperienza	O	O	
della	O	O	
vita	O	O	
,	O	O	
che	O	O	
avea	O	O	
dovuto	O	O	
agevolarne	O	O	
la	O	O	
trista	O	O	
caduta	O	O	
.	O	O	

Tutto	O	O	
il	O	O	
mio	O	O	
odio	O	O	
si	O	O	
concentrava	O	O	
su	O	O	
colui	O	O	
,	O	O	
sul	O	O	
creduto	B-PER	O	
seduttore	I-PER	O	
che	O	O	
non	O	O	
poteva	O	O	
avere	O	O	
scusa	O	O	
di	O	O	
sorta	O	O	
alcuna	O	O	
,	O	O	
che	O	O	
doveva	O	O	
aver	O	O	
operato	O	O	
il	O	O	
male	O	O	
sapendo	O	O	
di	O	O	
far	O	O	
male	O	O	
,	O	O	
e	O	O	
con	O	O	
lo	O	O	
squisito	O	O	
piacere	O	O	
di	O	O	
farlo	O	O	
a	O	O	
danno	O	O	
del	O	O	
mio	O	O	
onore	O	O	
,	O	O	
della	O	O	
mia	O	O	
felicità	O	O	
,	O	O	
anzi	O	O	
principalmente	O	O	
per	O	O	
questo	O	O	
.	O	O	

Volevo	O	O	
toglierlo	O	O	
dal	O	O	
mondo	B-LOC	O	
senza	O	O	
che	O	O	
si	O	O	
potesse	O	O	
mai	O	O	
scoprire	O	O	
qual	O	O	
braccio	O	O	
lo	O	O	
avesse	O	O	
colpito	O	O	
.	O	O	

E	O	O	
la	O	O	
lunga	O	O	
ricerca	O	O	
del	O	O	
mezzo	O	O	
arrivava	O	O	
talvolta	O	O	
fino	O	O	
a	O	O	
calmare	O	O	
i	O	O	
miei	O	O	
strazi	O	O	
.	O	O	

Avevo	O	O	
scelto	O	O	
l	O	O	
'	O	O	
arma	O	O	
:	O	O	
il	O	O	
rasoio	O	O	
.	O	O	

Da	O	O	
un	O	O	
mese	O	O	
mi	O	O	
mostravo	O	O	
in	O	O	
fidente	O	O	
relazione	O	O	
con	O	O	
lui	O	O	
.	O	O	

È	O	O	
inutile	O	O	
dirti	O	O	
il	O	O	
suo	O	O	
nome	O	O	
;	O	O	
è	O	O	
già	O	O	
molto	O	O	
l	O	O	
'	O	O	
averlo	O	O	
stimato	O	O	
capace	O	O	
di	O	O	
un	O	O	
'	O	O	
infamia	O	O	
;	O	O	
non	O	O	
voglio	O	O	
offenderlo	O	O	
ancora	O	O	
col	O	O	
far	O	O	
sapere	O	O	
ad	O	O	
altri	B-PER	O	
che	O	O	
ho	O	O	
potuto	O	O	
crederlo	O	O	
tale	O	O	
.	O	O	

Il	O	O	
peggior	O	O	
tormento	O	O	
prodotto	O	O	
dalla	O	O	
gelosia	O	O	
è	O	O	
quel	O	O	
non	O	O	
sentirsi	O	O	
mai	O	O	
sicuri	O	O	
,	O	O	
quel	O	O	
vivere	O	O	
di	O	O	
dubbi	O	O	
e	O	O	
di	O	O	
sospetti	O	O	
che	O	O	
si	O	O	
vorrebbero	O	O	
veder	O	O	
distrutti	O	O	
,	O	O	
e	O	O	
che	O	O	
si	O	O	
teme	O	O	
di	O	O	
veder	O	O	
distrutti	O	O	
perchè	O	O	
un	O	O	
giorno	O	O	
essi	O	O	
potrebbero	O	O	
servire	O	O	
a	O	O	
farci	O	O	
raggiungere	O	O	
la	O	O	
paventata	O	O	
e	O	O	
pur	O	O	
desiderata	O	O	
certezza	O	O	
.	O	O	

Per	O	O	
ciò	O	O	
io	O	O	
attendendo	O	O	
il	O	O	
terribile	O	O	
momento	O	O	
in	O	O	
cui	O	O	
non	O	O	
avrei	O	O	
potuto	O	O	
dubitar	O	O	
più	O	O	
,	O	O	
maturavo	O	O	
il	O	O	
mio	O	O	
disegno	O	O	
,	O	O	
lo	O	O	
studiavo	O	O	
nei	O	O	
minimi	O	O	
particolari	O	O	
dell	O	O	
'	O	O	
atto	O	O	
vibrante	O	O	
,	O	O	
e	O	O	
arrivavo	O	O	
al	O	O	
punto	O	O	
di	O	O	
sentire	O	O	
nella	O	O	
concezione	O	O	
del	O	O	
delitto	O	O	
la	O	O	
stessa	O	O	
selvaggia	O	O	
voluttà	O	O	
che	O	O	
mi	O	O	
avrebbe	O	O	
dato	O	O	
l	O	O	
'	O	O	
attuazione	O	O	
di	O	O	
esso	O	O	
quando	O	O	
l	O	O	
'	O	O	
istante	O	O	
della	O	O	
certezza	O	O	
sarebbe	O	O	
scoccato	O	O	
.	O	O	

Per	O	O	
le	B-LOC	O	
vie	I-LOC	O	
,	O	O	
nel	O	O	
mio	B-FAC	O	
studio	I-FAC	O	
,	O	O	
a	O	O	
letto	O	O	
accanto	O	O	
a	O	O	
lei	O	O	
fingendo	O	O	
di	O	O	
dormire	O	O	
profondamente	O	O	
,	O	O	
io	O	O	
assalivo	O	O	
l	B-PER	O	
'	I-PER	O	
odiato	I-PER	O	
,	O	O	
gli	O	O	
sprofondavo	O	O	
nel	O	O	
collo	O	O	
l	O	O	
'	O	O	
affilata	O	O	
lama	O	O	
del	O	O	
rasoio	O	O	
che	O	O	
doveva	O	O	
recidergli	O	O	
la	O	O	
carotide	O	O	
con	O	O	
tale	O	O	
rapidità	O	O	
da	O	O	
non	O	O	
fargli	O	O	
quasi	O	O	
accorgere	O	O	
di	O	O	
morire	O	O	
;	O	O	
e	O	O	
sentivo	O	O	
su	O	O	
la	O	O	
mano	O	O	
convulsa	O	O	
il	O	O	
caldo	O	O	
schizzo	O	O	
del	O	O	
sangue	O	O	
,	O	O	
e	O	O	
udivo	O	O	
il	O	O	
rantolo	O	O	
della	O	O	
gola	O	O	
squarciata	O	O	
,	O	O	
e	O	O	
vedevo	O	O	
l	O	O	
'	O	O	
annaspare	O	O	
di	O	O	
quel	O	O	
corpo	O	O	
che	O	O	
stramazzava	O	O	
con	O	O	
sordo	O	O	
rumore	O	O	
sul	O	O	
selciato	B-FAC	O	
.	O	O	

Ho	O	O	
assaporato	O	O	
,	O	O	
per	O	O	
due	O	O	
lunghi	O	O	
mesi	O	O	
,	O	O	
dieci	O	O	
,	O	O	
venti	O	O	
volte	O	O	
al	O	O	
giorno	O	O	
,	O	O	
questa	O	O	
feroce	O	O	
gioia	O	O	
assassina	O	O	
;	O	O	
ho	O	O	
assistito	O	O	
dieci	O	O	
,	O	O	
venti	O	O	
volte	O	O	
al	O	O	
giorno	O	O	
,	O	O	
al	O	O	
tetro	O	O	
immaginario	O	O	
spettacolo	O	O	
di	O	O	
quella	O	O	
morte	O	O	
;	O	O	
e	O	O	
tale	O	O	
crescente	O	O	
evidenza	O	O	
esso	O	O	
aveva	O	O	
raggiunto	O	O	
all	O	O	
'	O	O	
ultimo	O	O	
,	O	O	
che	O	O	
io	O	O	
mi	O	O	
riscotevo	O	O	
dall	O	O	
'	O	O	
impressione	O	O	
con	O	O	
lo	O	O	
stesso	O	O	
brivido	O	O	
di	O	O	
orrore	O	O	
e	O	O	
di	O	O	
brutale	O	O	
sodisfazione	O	O	
che	O	O	
mi	O	O	
sarebbe	O	O	
stato	O	O	
prodotto	O	O	
dalla	O	O	
realtà	O	O	
.	O	O	

Potrei	O	O	
dire	O	O	
di	O	O	
avere	O	O	
commesso	O	O	
non	O	O	
uno	O	O	
ma	O	O	
cento	O	O	
assassinî	O	O	
,	O	O	
giacchè	O	O	
ognuna	O	O	
di	O	O	
quelle	O	O	
ossessionanti	O	O	
rappresentazioni	O	O	
era	O	O	
una	O	O	
variante	O	O	
sempre	O	O	
più	O	O	
perfezionata	O	O	
,	O	O	
sempre	O	O	
più	O	O	
efficace	O	O	
della	O	O	
precedente	O	O	
;	O	O	
e	O	O	
così	O	O	
,	O	O	
alla	O	O	
fine	O	O	
,	O	O	
fui	O	O	
talmente	O	O	
pago	O	O	
di	O	O	
quelle	O	O	
fantasticate	O	O	
sensazioni	O	O	
,	O	O	
da	O	O	
sentir	O	O	
venir	O	O	
meno	O	O	
il	O	O	
bisogno	O	O	
di	O	O	
attuare	O	O	
la	O	O	
mia	O	O	
vendetta	O	O	
;	O	O	
lo	O	O	
sforzo	O	O	
del	O	O	
pensiero	O	O	
avea	O	O	
esaurito	O	O	
ogni	O	O	
mia	O	O	
fisica	O	O	
energia	O	O	
.	O	O	

Mi	O	O	
ero	O	O	
così	O	O	
internamente	O	O	
compiaciuto	O	O	
di	O	O	
ammazzare	O	O	
pensando	O	O	
,	O	O	
da	O	O	
non	O	O	
provar	O	O	
più	O	O	
nessun	O	O	
bisogno	O	O	
di	O	O	
altra	O	O	
sodisfazione	O	O	
materiale	O	O	
....	O	O	
La	O	O	
realtà	O	O	
avrebbe	O	O	
,	O	O	
forse	O	O	
,	O	O	
potuto	O	O	
darmi	O	O	
sodisfazione	O	O	
più	O	O	
sincera	O	O	
e	O	O	
più	O	O	
acuta	O	O	
?	O	O	

Per	O	O	
questo	O	O	
,	O	O	
per	O	O	
questo	O	O	
soltanto	O	O	
,	O	O	
io	O	O	
non	O	O	
sono	O	O	
stato	O	O	
omicida	B-PER	O	
nel	O	O	
volgare	O	O	
senso	O	O	
di	O	O	
questa	O	O	
parola	O	O	
!	O	O	

Appunto	O	O	
allora	O	O	
il	O	O	
caso	O	O	
mi	O	O	
faceva	O	O	
scoprire	O	O	
qual	O	O	
viluppo	O	O	
di	O	O	
incredibili	O	O	
circostanze	O	O	
era	O	O	
concorso	O	O	
a	O	O	
illudermi	O	O	
,	O	O	
a	O	O	
trarmi	O	O	
in	O	O	
inganno	O	O	
.	O	O	

Oh	O	O	
!	O	O	

...	O	O	
È	O	O	
orribile	O	O	
!	O	O	

A	O	O	
che	O	O	
cosa	O	O	
mi	O	O	
era	O	O	
servito	O	O	
dunque	O	O	
l	O	O	
'	O	O	
aver	O	O	
tanto	O	O	
studiato	O	O	
,	O	O	
osservato	O	O	
,	O	O	
meditato	O	O	
?	O	O	

Ho	O	O	
chiesto	O	O	
perdono	O	O	
a	O	O	
mia	B-PER	O	
moglie	I-PER	O	
inginocchiato	O	O	
davanti	O	O	
la	O	O	
sponda	O	O	
del	O	O	
suo	O	O	
letto	O	O	
di	O	O	
morte	O	O	
.	O	O	

